../prop_dataset,GCNS,800,3,275,74916016
../prop_dataset,GCNS,800,4,265,73513952
../prop_dataset,GCNS,900,0,317,84754672
../prop_dataset,GCNS,900,1,305,84484320
../prop_dataset,GCNS,900,2,300,84427072
../prop_dataset,GCNS,900,3,301,83926304
../prop_dataset,GCNS,900,4,319,85337648
../prop_dataset,GCNS,1000,0,338,92999008
../prop_dataset,GCNS,1000,1,333,92909728
../prop_dataset,GCNS,1000,2,323,94971984
../prop_dataset,GCNS,1000,3,334,93633488
../prop_dataset,GCNS,1000,4,331,92669264
../prop_dataset,GNC,100,0,240,9566608
../prop_dataset,GNC,100,1,88,9516464
../prop_dataset,GNC,100,2,81,8995744
../prop_dataset,GNC,100,3,87,9392336
../prop_dataset,GNC,100,4,80,9510624
../prop_dataset,GNC,200,0,155,17855632
../prop_dataset,GNC,200,1,142,18391952
../prop_dataset,GNC,200,2,139,18535824
../prop_dataset,GNC,200,3,141,18988112
../prop_dataset,GNC,200,4,136,18904656
../prop_dataset,GNC,300,0,208,28934656
../prop_dataset,GNC,300,1,204,28821088
../prop_dataset,GNC,300,2,209,27029600
../prop_dataset,GNC,300,3,198,26356896
../prop_dataset,GNC,300,4,212,28676880
../prop_dataset,GNC,400,0,265,36596000
../prop_dataset,GNC,400,1,262,37397024
../prop_dataset,GNC,400,2,280,37079056
../prop_dataset,GNC,400,3,258,37044384
../prop_dataset,GNC,400,4,268,37656448
../prop_dataset,GNC,500,0,325,47061296
../prop_dataset,GNC,500,1,334,46041376
../prop_dataset,GNC,500,2,325,46879440
../prop_dataset,GNC,500,3,323,47112736
../prop_dataset,GNC,500,4,319,45547312
../prop_dataset,GNC,600,0,383,56341152
../prop_dataset,GNC,600,1,376,54654208
../prop_dataset,GNC,600,2,397,56569680
../prop_dataset,GNC,600,3,395,55977936
../prop_dataset,GNC,600,4,384,56278368
../prop_dataset,GNC,700,0,446,66766800
../prop_dataset,GNC,700,1,445,66098640
../prop_dataset,GNC,700,2,449,64934592
../prop_dataset,GNC,700,3,467,65513536
../prop_dataset,GNC,700,4,452,65663440
../prop_dataset,GNC,800,0,505,74601552
../prop_dataset,GNC,800,1,501,72876656
../prop_dataset,GNC,800,2,496,75519136
../prop_dataset,GNC,800,3,503,74916016
../prop_dataset,GNC,800,4,506,73513952
../prop_dataset,GNC,900,0,565,84754672
../prop_dataset,GNC,900,1,579,84484320
../prop_dataset,GNC,900,2,566,84427072
../prop_dataset,GNC,900,3,564,83926304
../prop_dataset,GNC,900,4,566,85337648
../prop_dataset,GNC,1000,0,688,92999008
../prop_dataset,GNC,1000,1,623,92909728
../prop_dataset,GNC,1000,2,635,94971984
../prop_dataset,GNC,1000,3,654,93633488
../prop_dataset,GNC,1000,4,625,92669264
../prop_dataset,CNC,100,0,507,9566608
../prop_dataset,CNC,100,1,552,9516464
../prop_dataset,CNC,100,2,474,8995744
../prop_dataset,CNC,100,3,624,9392336
../prop_dataset,CNC,100,4,547,9510624
../prop_dataset,CNC,200,0,920,17855632
../prop_dataset,CNC,200,1,981,18391952
../prop_dataset,CNC,200,2,1004,18535824
../prop_dataset,CNC,200,3,1014,18988112
../prop_dataset,CNC,200,4,1010,18904656
../prop_dataset,CNC,300,0,1484,28934656
../prop_dataset,CNC,300,1,1578,28821088
../prop_dataset,CNC,300,2,1455,27029600
../prop_dataset,CNC,300,3,1394,26356896
../prop_dataset,CNC,300,4,1468,28676880
../prop_dataset,CNC,400,0,1957,36596000
../prop_dataset,CNC,400,1,1945,37397024
../prop_dataset,CNC,400,2,1911,37079056
../prop_dataset,CNC,400,3,1996,37044384
../prop_dataset,CNC,400,4,1959,37656448
../prop_dataset,CNC,500,0,2411,47061296
../prop_dataset,CNC,500,1,2417,46041376
../prop_dataset,CNC,500,2,2401,46879440
../prop_dataset,CNC,500,3,2497,47112736
../prop_dataset,CNC,500,4,2370,45547312
../prop_dataset,CNC,600,0,2948,56341152
../prop_dataset,CNC,600,1,2831,54654208
../prop_dataset,CNC,600,2,2926,56569680
../prop_dataset,CNC,600,3,2892,55977936
../prop_dataset,CNC,600,4,2925,56278368
../prop_dataset,CNC,700,0,3439,66766800
../prop_dataset,CNC,700,1,3418,66098640
../prop_dataset,CNC,700,2,3386,64934592
../prop_dataset,CNC,700,3,3335,65513536
../prop_dataset,CNC,700,4,3414,65663440
../prop_dataset,CNC,800,0,3829,74601552
../prop_dataset,CNC,800,1,3731,72876656
../prop_dataset,CNC,800,2,3930,75519136
../prop_dataset,CNC,800,3,3900,74916016
../prop_dataset,CNC,800,4,3864,73513952
../prop_dataset,CNC,900,0,4303,84754672
../prop_dataset,CNC,900,1,5064,84484320
../prop_dataset,CNC,900,2,4635,84427072
../prop_dataset,CNC,900,3,4137,83926304
../prop_dataset,CNC,900,4,4393,85337648
../prop_dataset,CNC,1000,0,4706,92999008
../prop_dataset,CNC,1000,1,4781,92909728
../prop_dataset,CNC,1000,2,4944,94971984
../prop_dataset,CNC,1000,3,4842,93633488
../prop_dataset,CNC,1000,4,4659,92669264
../prop_dataset,CNC,100,0,882,8972480
../prop_dataset,CNC,100,1,853,8853120
../prop_dataset,CNC,100,2,895,8971632
../prop_dataset,CNC,100,3,946,9511104
../prop_dataset,CNC,100,4,934,9336736
../prop_dataset,CNC,200,0,1802,18399872
../prop_dataset,CNC,200,1,1897,18889536
../prop_dataset,CNC,200,2,1916,18614784
../prop_dataset,CNC,200,3,1937,18066432
../prop_dataset,CNC,200,4,2018,18909616
../prop_dataset,CNC,300,0,2701,27031664
../prop_dataset,CNC,300,1,2893,28293568
../prop_dataset,CNC,300,2,2747,27745008
../prop_dataset,CNC,300,3,2958,27981520
../prop_dataset,CNC,300,4,2731,27236768
../prop_dataset,CNC,400,0,3912,37182400
../prop_dataset,CNC,400,1,3796,37694592
../prop_dataset,CNC,400,2,3549,36847360
../prop_dataset,CNC,400,3,3912,37735488
../prop_dataset,CNC,400,4,3716,37853344
../prop_dataset,CNC,500,0,4528,45949376
../prop_dataset,CNC,500,1,5025,48352640
../prop_dataset,CNC,500,2,4280,47283072
../prop_dataset,CNC,500,3,4618,45497680
../prop_dataset,CNC,500,4,4500,46737728
../prop_dataset,CNC,600,0,5543,56158496
../prop_dataset,CNC,600,1,6097,56203904
../prop_dataset,CNC,600,2,5691,54561344
../prop_dataset,CNC,600,3,5557,56521744
../prop_dataset,CNC,600,4,5689,56909728
../prop_dataset,CNC,700,0,6548,65847808
../prop_dataset,CNC,700,1,6501,65066512
../prop_dataset,CNC,700,2,6597,64569024
../prop_dataset,CNC,700,3,6443,65409536
../prop_dataset,CNC,700,4,6751,66833936
../prop_dataset,CNC,800,0,7525,73278928
../prop_dataset,CNC,800,1,6940,74411120
../prop_dataset,CNC,800,2,7715,74831152
../prop_dataset,CNC,800,3,6967,73154112
../prop_dataset,CNC,800,4,7304,76008208
../prop_dataset,CNC,900,0,7657,83247328
../prop_dataset,CNC,900,1,8587,83066976
../prop_dataset,CNC,900,2,8384,83548816
../prop_dataset,CNC,900,3,8418,83706592
../prop_dataset,CNC,900,4,8415,83015952
../prop_dataset,CNC,1000,0,9244,91843664
../prop_dataset,CNC,1000,1,9335,93522704
../prop_dataset,CNC,1000,2,9232,91917104
../prop_dataset,CNC,1000,3,9413,92968832
../prop_dataset,CNC,1000,4,8413,90707232
../prop_dataset,CCNS,100,0,882,8972480
../prop_dataset,CCNS,100,1,888,8853120
../prop_dataset,CCNS,100,2,1007,8971632
../prop_dataset,CCNS,100,3,1184,9511104
../prop_dataset,CCNS,100,4,987,9336736
../prop_dataset,CCNS,200,0,2022,18399872
../prop_dataset,CCNS,200,1,2026,18889536
../prop_dataset,CCNS,200,2,2035,18614784
../prop_dataset,CCNS,200,3,1898,18066432
../prop_dataset,CCNS,200,4,2068,18909616
../prop_dataset,CCNS,300,0,2822,27031664
../prop_dataset,CCNS,300,1,3574,28293568
../prop_dataset,CCNS,300,2,3079,27745008
../prop_dataset,CCNS,300,3,3029,27981520
../prop_dataset,CCNS,300,4,2566,27236768
../prop_dataset,CCNS,400,0,4022,37182400
../prop_dataset,CCNS,400,1,4206,37694592
../prop_dataset,CCNS,400,2,4356,36847360
../prop_dataset,CCNS,400,3,4166,37735488
../prop_dataset,CCNS,400,4,4492,37853344
../prop_dataset,CCNS,500,0,5022,45949376
../prop_dataset,CCNS,500,1,5072,48352640
../prop_dataset,CCNS,500,2,4864,47283072
../prop_dataset,CCNS,500,3,4833,45497680
../prop_dataset,CCNS,500,4,4913,46737728
../prop_dataset,CCNS,600,0,5870,56158496
../prop_dataset,CCNS,600,1,5698,56203904
../prop_dataset,CCNS,600,2,5955,54561344
../prop_dataset,CCNS,600,3,5590,56521744
../prop_dataset,CCNS,600,4,6115,56909728
../prop_dataset,CCNS,700,0,6584,65847808
../prop_dataset,CCNS,700,1,6547,65066512
../prop_dataset,CCNS,700,2,6975,64569024
../prop_dataset,CCNS,700,3,7420,65409536
../prop_dataset,CCNS,700,4,7522,66833936
../prop_dataset,CCNS,800,0,7774,73278928
../prop_dataset,CCNS,800,1,7071,74411120
../prop_dataset,CCNS,800,2,7770,74831152
../prop_dataset,CCNS,800,3,7677,73154112
../prop_dataset,CCNS,800,4,7556,76008208
../prop_dataset,CCNS,900,0,8647,83247328
../prop_dataset,CCNS,900,1,8540,83066976
../prop_dataset,CCNS,900,2,8355,83548816
../prop_dataset,CCNS,900,3,8472,83706592
../prop_dataset,CCNS,900,4,8979,83015952
../prop_dataset,CCNS,1000,0,8886,91843664
../prop_dataset,CCNS,1000,1,9167,93522704
../prop_dataset,CCNS,1000,2,9279,91917104
../prop_dataset,CCNS,1000,3,9344,92968832
../prop_dataset,CCNS,1000,4,9162,90707232
../prop_dataset,CCNS,100,0,859,8972480
../prop_dataset,CCNS,100,1,890,8853120
../prop_dataset,CCNS,100,2,940,8971632
../prop_dataset,CCNS,100,3,886,9511104
../prop_dataset,CCNS,100,4,949,9336736
../prop_dataset,CCNS,200,0,1873,18399872
../prop_dataset,CCNS,200,1,2020,18889536
../prop_dataset,CCNS,200,2,2030,18614784
../prop_dataset,CCNS,200,3,2095,18066432
../prop_dataset,CCNS,200,4,2068,18909616
../prop_dataset,CCNS,300,0,2964,27031664
../prop_dataset,CCNS,300,1,2947,28293568
../prop_dataset,CCNS,300,2,3009,27745008
../prop_dataset,CCNS,300,3,3045,27981520
../prop_dataset,CCNS,300,4,3117,27236768
../prop_dataset,CCNS,400,0,4447,37182400
../prop_dataset,CCNS,400,1,4040,37694592
../prop_dataset,CCNS,400,2,4189,36847360
../prop_dataset,CCNS,400,3,4231,37735488
../prop_dataset,CCNS,400,4,4214,37853344
../prop_dataset,CCNS,500,0,5212,45949376
../prop_dataset,CCNS,500,1,4959,48352640
../prop_dataset,CCNS,500,2,5648,47283072
../prop_dataset,CCNS,500,3,5430,45497680
../prop_dataset,CCNS,500,4,5184,46737728
../prop_dataset,CCNS,600,0,5917,56158496
../prop_dataset,CCNS,600,1,5830,56203904
../prop_dataset,CCNS,600,2,6108,54561344
../prop_dataset,CCNS,600,3,6836,56521744
../prop_dataset,CCNS,600,4,6200,56909728
../prop_dataset,CCNS,700,0,7957,65847808
../prop_dataset,CCNS,700,1,7649,65066512
../prop_dataset,CCNS,700,2,8925,64569024
../prop_dataset,CCNS,700,3,7049,65409536
../prop_dataset,CCNS,700,4,7191,66833936
../prop_dataset,CCNS,800,0,8200,73278928
../prop_dataset,CCNS,800,1,8147,74411120
../prop_dataset,CCNS,800,2,8148,74831152
../prop_dataset,CCNS,800,3,8069,73154112
../prop_dataset,CCNS,800,4,8344,76008208
../prop_dataset,CCNS,900,0,8963,83247328
../prop_dataset,CCNS,900,1,8751,83066976
../prop_dataset,CCNS,900,2,9006,83548816
../prop_dataset,CCNS,900,3,9019,83706592
../prop_dataset,CCNS,900,4,9574,83015952
../prop_dataset,CCNS,1000,0,10077,91843664
../prop_dataset,CCNS,1000,1,10097,93522704
../prop_dataset,CCNS,1000,2,9990,91917104
../prop_dataset,CCNS,1000,3,11073,92968832
../prop_dataset,CCNS,1000,4,9858,90707232
../prop_dataset,CCS,100,0,1067,8972480
../prop_dataset,CCS,100,1,999,8853120
../prop_dataset,CCS,100,2,1041,8971632
../prop_dataset,CCS,100,3,1016,9511104
../prop_dataset,CCS,100,4,1083,9336736
../prop_dataset,CCS,200,0,2111,18399872
../prop_dataset,CCS,200,1,2129,18889536
../prop_dataset,CCS,200,2,2289,18614784
../prop_dataset,CCS,200,3,1983,18066432
../prop_dataset,CCS,200,4,2205,18909616
../prop_dataset,CCS,300,0,2973,27031664
../prop_dataset,CCS,300,1,3268,28293568
../prop_dataset,CCS,300,2,2924,27745008
../prop_dataset,CCS,300,3,2995,27981520
../prop_dataset,CCS,300,4,3457,27236768
../prop_dataset,CCS,400,0,4282,37182400
../prop_dataset,CCS,400,1,4383,37694592
../prop_dataset,CCS,400,2,4016,36847360
../prop_dataset,CCS,400,3,4063,37735488
../prop_dataset,CCS,400,4,4512,37853344
../prop_dataset,CCS,500,0,5559,45949376
../prop_dataset,CCS,500,1,5672,48352640
../prop_dataset,CCS,500,2,5558,47283072
../prop_dataset,CCS,500,3,4714,45497680
../prop_dataset,CCS,500,4,4899,46737728
../prop_dataset,CCS,600,0,6259,56158496
../prop_dataset,CCS,600,1,5857,56203904
../prop_dataset,CCS,600,2,6171,54561344
../prop_dataset,CCS,600,3,6368,56521744
../prop_dataset,CCS,600,4,6091,56909728
../prop_dataset,CCS,700,0,7471,65847808
../prop_dataset,CCS,700,1,7474,65066512
../prop_dataset,CCS,700,2,7280,64569024
../prop_dataset,CCS,700,3,7665,65409536
../prop_dataset,CCS,700,4,7583,66833936
../prop_dataset,CCS,800,0,8238,73278928
../prop_dataset,CCS,800,1,8250,74411120
../prop_dataset,CCS,800,2,8565,74831152
../prop_dataset,CCS,800,3,20346,73154112
../prop_dataset,CCS,800,4,9275,76008208
../prop_dataset,CNC,100,0,1018,8972480
../prop_dataset,CNC,100,1,933,8853120
../prop_dataset,CNC,100,2,1013,8971632
../prop_dataset,CNC,100,3,1099,9511104
../prop_dataset,CNC,100,4,1068,9336736
../prop_dataset,CNC,200,0,1895,18399872
../prop_dataset,CNC,200,1,2164,18889536
../prop_dataset,CNC,200,2,2205,18614784
../prop_dataset,CNC,200,3,2284,18066432
../prop_dataset,CNC,200,4,2148,18909616
../prop_dataset,CNC,300,0,3066,27031664
../prop_dataset,CNC,300,1,3107,28293568
../prop_dataset,CNC,300,2,3240,27745008
../prop_dataset,CNC,300,3,2891,27981520
../prop_dataset,CNC,300,4,3045,27236768
../prop_dataset,CNC,400,0,4504,37182400
../prop_dataset,CNC,400,1,4699,37694592
../prop_dataset,CNC,400,2,3836,36847360
../prop_dataset,CNC,400,3,4305,37735488
../prop_dataset,CNC,400,4,4459,37853344
../prop_dataset,CNC,500,0,4973,45949376
../prop_dataset,CNC,500,1,5011,48352640
../prop_dataset,CNC,500,2,4561,47283072
../prop_dataset,CNC,500,3,4709,45497680
../prop_dataset,CNC,500,4,4630,46737728
../prop_dataset,CNC,600,0,5251,56158496
../prop_dataset,CNC,600,1,5685,56203904
../prop_dataset,CNC,600,2,6094,54561344
../prop_dataset,CNC,600,3,6395,56521744
../prop_dataset,CNC,600,4,6252,56909728
../prop_dataset,CNC,700,0,6838,65847808
../prop_dataset,CNC,700,1,7038,65066512
../prop_dataset,CNC,700,2,8148,64569024
../prop_dataset,CNC,700,3,7432,65409536
../prop_dataset,CNC,700,4,8094,66833936
../prop_dataset,CNC,800,0,9316,73278928
../prop_dataset,CNC,800,1,8495,74411120
../prop_dataset,CNC,800,2,8369,74831152
../prop_dataset,CNC,800,3,8203,73154112
../prop_dataset,CNC,800,4,8820,76008208
../prop_dataset,CNC,900,0,8926,83247328
../prop_dataset,CNC,900,1,9294,83066976
../prop_dataset,CNC,900,2,9439,83548816
../prop_dataset,CNC,900,3,9340,83706592
../prop_dataset,CNC,900,4,9355,83015952
../prop_dataset,CNC,1000,0,10364,91843664
../prop_dataset,CNC,1000,1,9490,93522704
../prop_dataset,CNC,1000,2,10668,91917104
../prop_dataset,CNC,1000,3,10017,92968832
../prop_dataset,CNC,1000,4,10495,90707232
